SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/159,['flagpole' 'beaker' 'cougar' 'comic book' 'espresso' 'pomegranate' 'remote control' 'European fire salamander' 'pretzel' 'barrel'],62.00%,False,100,25,10,0.00100,0.00,32x32x3
random/159,['flagpole' 'beaker' 'cougar' 'comic book' 'espresso' 'pomegranate' 'remote control' 'European fire salamander' 'pretzel' 'barrel'],57.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/160,['kimono' 'torch' 'lampshade' 'tabby' 'stopwatch' 'desk' 'ladybug' 'standard poodle' 'chest' 'gondola'],51.00%,False,100,25,10,0.00100,0.00,32x32x3
random/160,['kimono' 'torch' 'lampshade' 'tabby' 'stopwatch' 'desk' 'ladybug' 'standard poodle' 'chest' 'gondola'],56.00%,True,100,25,10,0.00100,0.00,32x32x3
random/161,['cauliflower' 'gasmask' 'wooden spoon' 'lemon' 'apron' 'Christmas stocking' 'flagpole' 'abacus' 'confectionery' 'tarantula'],52.80%,False,100,25,10,0.00100,0.00,32x32x3
random/161,['cauliflower' 'gasmask' 'wooden spoon' 'lemon' 'apron' 'Christmas stocking' 'flagpole' 'abacus' 'confectionery' 'tarantula'],54.20%,True,100,25,10,0.00100,0.00,32x32x3
random/162,['potpie' 'barrel' 'apron' 'American alligator' 'sunglasses' 'school bus' 'freight car' 'water jug' 'syringe' 'bullfrog'],54.80%,False,100,25,10,0.00100,0.00,32x32x3
random/162,['potpie' 'barrel' 'apron' 'American alligator' 'sunglasses' 'school bus' 'freight car' 'water jug' 'syringe' 'bullfrog'],57.40%,True,100,25,10,0.00100,0.00,32x32x3
random/163,['cliff dwelling' 'guacamole' 'water jug' 'sea slug' 'viaduct' 'birdhouse' 'mushroom' 'scorpion' 'gondola' 'punching bag'],56.40%,False,100,25,10,0.00100,0.00,32x32x3
random/163,['cliff dwelling' 'guacamole' 'water jug' 'sea slug' 'viaduct' 'birdhouse' 'mushroom' 'scorpion' 'gondola' 'punching bag'],56.80%,True,100,25,10,0.00100,0.00,32x32x3
random/164,['ox' 'seashore' 'frying pan' 'teapot' 'mantis' 'nail' 'cockroach' 'cougar' 'rocking chair' 'syringe'],46.60%,False,100,25,10,0.00100,0.00,32x32x3
random/164,['ox' 'seashore' 'frying pan' 'teapot' 'mantis' 'nail' 'cockroach' 'cougar' 'rocking chair' 'syringe'],46.20%,True,100,25,10,0.00100,0.00,32x32x3
random/165,['plate' 'chimpanzee' 'brain coral' 'meat loaf' 'cliff' 'parking meter' 'acorn' 'turnstile' 'tractor' 'picket fence'],56.60%,False,100,25,10,0.00100,0.00,32x32x3
random/165,['plate' 'chimpanzee' 'brain coral' 'meat loaf' 'cliff' 'parking meter' 'acorn' 'turnstile' 'tractor' 'picket fence'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
random/166,"['bow tie' 'cliff' 'stopwatch' 'espresso' 'picket fence' 'guacamole' ""potter's wheel"" 'pomegranate' 'punching bag' 'banana']",62.40%,False,100,25,10,0.00100,0.00,32x32x3
random/166,"['bow tie' 'cliff' 'stopwatch' 'espresso' 'picket fence' 'guacamole' ""potter's wheel"" 'pomegranate' 'punching bag' 'banana']",59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/167,['standard poodle' 'bikini' 'binoculars' 'lion' 'fountain' 'moving van' 'bullet train' 'coral reef' 'tractor' 'American lobster'],55.80%,False,100,25,10,0.00100,0.00,32x32x3
random/167,['standard poodle' 'bikini' 'binoculars' 'lion' 'fountain' 'moving van' 'bullet train' 'coral reef' 'tractor' 'American lobster'],55.00%,True,100,25,10,0.00100,0.00,32x32x3
random/168,"['dining table' 'pop bottle' 'beacon' ""potter's wheel"" 'triumphal arch' 'African elephant' 'broom' 'gazelle' 'Arabian camel' 'barbershop']",48.60%,False,100,25,10,0.00100,0.00,32x32x3
random/168,"['dining table' 'pop bottle' 'beacon' ""potter's wheel"" 'triumphal arch' 'African elephant' 'broom' 'gazelle' 'Arabian camel' 'barbershop']",50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/169,['sports car' 'bathtub' 'thatch' 'standard poodle' 'walking stick' 'seashore' 'obelisk' 'barrel' 'basketball' 'American lobster'],60.40%,False,100,25,10,0.00100,0.00,32x32x3
random/169,['sports car' 'bathtub' 'thatch' 'standard poodle' 'walking stick' 'seashore' 'obelisk' 'barrel' 'basketball' 'American lobster'],63.60%,True,100,25,10,0.00100,0.00,32x32x3
random/170,['binoculars' 'centipede' 'goldfish' 'king penguin' 'tailed frog' 'gazelle' 'American lobster' 'tractor' 'pay-phone' 'space heater'],58.80%,False,100,25,10,0.00100,0.00,32x32x3
random/170,['binoculars' 'centipede' 'goldfish' 'king penguin' 'tailed frog' 'gazelle' 'American lobster' 'tractor' 'pay-phone' 'space heater'],57.20%,True,100,25,10,0.00100,0.00,32x32x3
random/171,['pizza' 'backpack' 'acorn' 'poncho' 'baboon' 'birdhouse' 'dragonfly' 'pretzel' 'lemon' 'cliff'],54.80%,False,100,25,10,0.00100,0.00,32x32x3
random/171,['pizza' 'backpack' 'acorn' 'poncho' 'baboon' 'birdhouse' 'dragonfly' 'pretzel' 'lemon' 'cliff'],60.00%,True,100,25,10,0.00100,0.00,32x32x3
random/172,['space heater' 'sea cucumber' 'dam' 'steel arch bridge' 'candle' 'mantis' 'orange' 'bison' 'spiny lobster' 'cockroach'],55.00%,False,100,25,10,0.00100,0.00,32x32x3
random/172,['space heater' 'sea cucumber' 'dam' 'steel arch bridge' 'candle' 'mantis' 'orange' 'bison' 'spiny lobster' 'cockroach'],55.60%,True,100,25,10,0.00100,0.00,32x32x3
random/173,['bison' 'jinrikisha' 'go-kart' 'rocking chair' 'Chihuahua' 'cliff dwelling' 'syringe' 'cliff' 'dam' 'flagpole'],52.40%,False,100,25,10,0.00100,0.00,32x32x3
random/173,['bison' 'jinrikisha' 'go-kart' 'rocking chair' 'Chihuahua' 'cliff dwelling' 'syringe' 'cliff' 'dam' 'flagpole'],54.40%,True,100,25,10,0.00100,0.00,32x32x3
random/174,['barn' 'wok' 'umbrella' 'albatross' 'drumstick' 'punching bag' 'wooden spoon' 'bucket' 'vestment' 'Persian cat'],44.60%,False,100,25,10,0.00100,0.00,32x32x3
random/174,['barn' 'wok' 'umbrella' 'albatross' 'drumstick' 'punching bag' 'wooden spoon' 'bucket' 'vestment' 'Persian cat'],46.80%,True,100,25,10,0.00100,0.00,32x32x3
random/175,['albatross' 'king penguin' 'lifeboat' 'beaker' 'magnetic compass' 'pole' 'birdhouse' 'pretzel' 'chimpanzee' 'rocking chair'],47.60%,False,100,25,10,0.00100,0.00,32x32x3
random/175,['albatross' 'king penguin' 'lifeboat' 'beaker' 'magnetic compass' 'pole' 'birdhouse' 'pretzel' 'chimpanzee' 'rocking chair'],51.20%,True,100,25,10,0.00100,0.00,32x32x3
random/176,['bison' 'plate' 'slug' 'bow tie' 'reel' 'guacamole' 'walking stick' 'magnetic compass' 'miniskirt' 'beacon'],54.60%,False,100,25,10,0.00100,0.00,32x32x3
random/176,['bison' 'plate' 'slug' 'bow tie' 'reel' 'guacamole' 'walking stick' 'magnetic compass' 'miniskirt' 'beacon'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
random/177,['lion' 'cash machine' 'king penguin' 'convertible' 'fur coat' 'American lobster' 'beach wagon' 'guacamole' 'obelisk' 'neck brace'],59.20%,False,100,25,10,0.00100,0.00,32x32x3
random/177,['lion' 'cash machine' 'king penguin' 'convertible' 'fur coat' 'American lobster' 'beach wagon' 'guacamole' 'obelisk' 'neck brace'],62.80%,True,100,25,10,0.00100,0.00,32x32x3
random/178,['Christmas stocking' 'gasmask' 'neck brace' 'sunglasses' 'black stork' 'sandal' 'teddy' 'centipede' 'bow tie' 'scorpion'],39.60%,False,100,25,10,0.00100,0.00,32x32x3
random/178,['Christmas stocking' 'gasmask' 'neck brace' 'sunglasses' 'black stork' 'sandal' 'teddy' 'centipede' 'bow tie' 'scorpion'],41.00%,True,100,25,10,0.00100,0.00,32x32x3
random/179,['American lobster' 'rocking chair' 'dining table' 'meat loaf' 'plate' 'punching bag' 'cliff dwelling' 'turnstile' 'bison' 'lakeside'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/179,['American lobster' 'rocking chair' 'dining table' 'meat loaf' 'plate' 'punching bag' 'cliff dwelling' 'turnstile' 'bison' 'lakeside'],56.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/180,['bighorn' 'koala' 'beer bottle' 'bow tie' 'steel arch bridge' 'albatross' 'orangutan' 'kimono' 'goose' 'projectile'],40.00%,False,100,25,10,0.00100,0.00,32x32x3
random/180,['bighorn' 'koala' 'beer bottle' 'bow tie' 'steel arch bridge' 'albatross' 'orangutan' 'kimono' 'goose' 'projectile'],43.80%,True,100,25,10,0.00100,0.00,32x32x3
random/181,['lakeside' 'ice lolly' 'basketball' 'wok' 'barrel' 'tabby' 'sock' 'grasshopper' 'dragonfly' 'crane'],47.40%,False,100,25,10,0.00100,0.00,32x32x3
random/181,['lakeside' 'ice lolly' 'basketball' 'wok' 'barrel' 'tabby' 'sock' 'grasshopper' 'dragonfly' 'crane'],47.40%,True,100,25,10,0.00100,0.00,32x32x3
random/182,"['Persian cat' ""potter's wheel"" 'albatross' 'freight car' 'sewing machine' 'wooden spoon' 'baboon' 'banana' 'sock' 'hog']",49.20%,False,100,25,10,0.00100,0.00,32x32x3
random/182,"['Persian cat' ""potter's wheel"" 'albatross' 'freight car' 'sewing machine' 'wooden spoon' 'baboon' 'banana' 'sock' 'hog']",52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/183,['reel' 'slug' 'academic gown' 'jinrikisha' 'binoculars' 'European fire salamander' 'spider web' 'bison' 'rugby ball' 'umbrella'],52.20%,False,100,25,10,0.00100,0.00,32x32x3
random/183,['reel' 'slug' 'academic gown' 'jinrikisha' 'binoculars' 'European fire salamander' 'spider web' 'bison' 'rugby ball' 'umbrella'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/184,"['lemon' 'military uniform' 'sunglasses' 'potpie' ""potter's wheel"" 'ox' 'German shepherd' 'bow tie' 'torch' 'fly']",50.40%,False,100,25,10,0.00100,0.00,32x32x3
random/184,"['lemon' 'military uniform' 'sunglasses' 'potpie' ""potter's wheel"" 'ox' 'German shepherd' 'bow tie' 'torch' 'fly']",50.60%,True,100,25,10,0.00100,0.00,32x32x3
random/185,['baboon' 'albatross' 'barbershop' 'guacamole' 'American alligator' 'fly' 'goldfish' 'orange' 'parking meter' 'koala'],58.40%,False,100,25,10,0.00100,0.00,32x32x3
random/185,['baboon' 'albatross' 'barbershop' 'guacamole' 'American alligator' 'fly' 'goldfish' 'orange' 'parking meter' 'koala'],58.40%,True,100,25,10,0.00100,0.00,32x32x3
random/186,['spider web' 'tailed frog' 'potpie' 'mashed potato' 'bighorn' 'lifeboat' 'dragonfly' 'maypole' 'sandal' 'vestment'],54.60%,False,100,25,10,0.00100,0.00,32x32x3
random/186,['spider web' 'tailed frog' 'potpie' 'mashed potato' 'bighorn' 'lifeboat' 'dragonfly' 'maypole' 'sandal' 'vestment'],56.80%,True,100,25,10,0.00100,0.00,32x32x3
random/187,['vestment' 'potpie' 'rugby ball' 'torch' 'cougar' 'confectionery' 'pole' 'water tower' 'lion' 'syringe'],53.00%,False,100,25,10,0.00100,0.00,32x32x3
random/187,['vestment' 'potpie' 'rugby ball' 'torch' 'cougar' 'confectionery' 'pole' 'water tower' 'lion' 'syringe'],53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/188,['seashore' 'scoreboard' 'dam' 'pomegranate' 'dining table' 'bathtub' 'ox' 'ice lolly' 'grasshopper' 'beach wagon'],55.00%,False,100,25,10,0.00100,0.00,32x32x3
random/188,['seashore' 'scoreboard' 'dam' 'pomegranate' 'dining table' 'bathtub' 'ox' 'ice lolly' 'grasshopper' 'beach wagon'],60.60%,True,100,25,10,0.00100,0.00,32x32x3
random/189,['picket fence' 'beach wagon' 'cash machine' 'barn' 'mantis' 'computer keyboard' 'barrel' 'banana' 'sewing machine' 'volleyball'],48.00%,False,100,25,10,0.00100,0.00,32x32x3
random/189,['picket fence' 'beach wagon' 'cash machine' 'barn' 'mantis' 'computer keyboard' 'barrel' 'banana' 'sewing machine' 'volleyball'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
random/190,['ox' 'fly' 'sulphur butterfly' 'chest' 'ice lolly' 'reel' 'sea slug' 'triumphal arch' 'coral reef' 'vestment'],59.80%,False,100,25,10,0.00100,0.00,32x32x3
random/190,['ox' 'fly' 'sulphur butterfly' 'chest' 'ice lolly' 'reel' 'sea slug' 'triumphal arch' 'coral reef' 'vestment'],58.40%,True,100,25,10,0.00100,0.00,32x32x3
random/191,['viaduct' 'lakeside' 'candle' 'pretzel' 'volleyball' 'fly' 'sock' 'abacus' 'rugby ball' 'cannon'],55.20%,False,100,25,10,0.00100,0.00,32x32x3
random/191,['viaduct' 'lakeside' 'candle' 'pretzel' 'volleyball' 'fly' 'sock' 'abacus' 'rugby ball' 'cannon'],52.80%,True,100,25,10,0.00100,0.00,32x32x3
random/192,['flagpole' 'European fire salamander' 'kimono' 'fly' 'dam' 'bison' 'brown bear' 'school bus' 'organ' 'convertible'],62.80%,False,100,25,10,0.00100,0.00,32x32x3
random/192,['flagpole' 'European fire salamander' 'kimono' 'fly' 'dam' 'bison' 'brown bear' 'school bus' 'organ' 'convertible'],65.40%,True,100,25,10,0.00100,0.00,32x32x3
random/193,['sunglasses' 'turnstile' 'school bus' 'guinea pig' 'centipede' 'swimming trunks' 'scoreboard' 'fountain' 'cliff dwelling' 'cockroach'],48.80%,False,100,25,10,0.00100,0.00,32x32x3
random/193,['sunglasses' 'turnstile' 'school bus' 'guinea pig' 'centipede' 'swimming trunks' 'scoreboard' 'fountain' 'cliff dwelling' 'cockroach'],51.60%,True,100,25,10,0.00100,0.00,32x32x3
random/194,['basketball' 'albatross' 'magnetic compass' 'scorpion' 'binoculars' 'obelisk' 'guacamole' 'fountain' 'alp' 'desk'],62.00%,False,100,25,10,0.00100,0.00,32x32x3
random/194,['basketball' 'albatross' 'magnetic compass' 'scorpion' 'binoculars' 'obelisk' 'guacamole' 'fountain' 'alp' 'desk'],64.20%,True,100,25,10,0.00100,0.00,32x32x3
random/195,['barbershop' 'convertible' 'meat loaf' 'turnstile' 'sombrero' 'orange' 'goose' 'spider web' 'tailed frog' 'beacon'],60.40%,False,100,25,10,0.00100,0.00,32x32x3
random/195,['barbershop' 'convertible' 'meat loaf' 'turnstile' 'sombrero' 'orange' 'goose' 'spider web' 'tailed frog' 'beacon'],58.60%,True,100,25,10,0.00100,0.00,32x32x3
random/196,['school bus' 'oboe' 'bell pepper' 'standard poodle' 'fur coat' 'lakeside' 'meat loaf' 'organ' 'brown bear' 'magnetic compass'],60.80%,False,100,25,10,0.00100,0.00,32x32x3
random/196,['school bus' 'oboe' 'bell pepper' 'standard poodle' 'fur coat' 'lakeside' 'meat loaf' 'organ' 'brown bear' 'magnetic compass'],57.40%,True,100,25,10,0.00100,0.00,32x32x3
random/197,['tractor' 'walking stick' 'kimono' 'binoculars' 'bison' 'American alligator' 'magnetic compass' 'pizza' 'mushroom' 'gondola'],60.20%,False,100,25,10,0.00100,0.00,32x32x3
random/197,['tractor' 'walking stick' 'kimono' 'binoculars' 'bison' 'American alligator' 'magnetic compass' 'pizza' 'mushroom' 'gondola'],58.00%,True,100,25,10,0.00100,0.00,32x32x3
random/198,['tailed frog' 'barbershop' 'German shepherd' 'convertible' 'drumstick' 'centipede' 'Egyptian cat' 'Christmas stocking' 'bullfrog' 'bullet train'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/198,['tailed frog' 'barbershop' 'German shepherd' 'convertible' 'drumstick' 'centipede' 'Egyptian cat' 'Christmas stocking' 'bullfrog' 'bullet train'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/199,['dining table' 'standard poodle' 'African elephant' 'lion' 'basketball' 'sombrero' 'Persian cat' 'bison' 'bighorn' 'bathtub'],46.80%,False,100,25,10,0.00100,0.00,32x32x3
random/199,['dining table' 'standard poodle' 'African elephant' 'lion' 'basketball' 'sombrero' 'Persian cat' 'bison' 'bighorn' 'bathtub'],51.80%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/200,['space heater' 'neck brace' 'kimono' 'convertible' 'brain coral' 'oboe' 'goose' 'dining table' 'dugong' 'organ'],56.60%,False,100,25,10,0.00100,0.00,32x32x3
random/200,['space heater' 'neck brace' 'kimono' 'convertible' 'brain coral' 'oboe' 'goose' 'dining table' 'dugong' 'organ'],57.60%,True,100,25,10,0.00100,0.00,32x32x3
random/201,['ladybug' 'cliff' 'black widow' 'apron' 'lemon' 'Christmas stocking' 'poncho' 'bighorn' 'American lobster' 'kimono'],59.00%,False,100,25,10,0.00100,0.00,32x32x3
random/201,['ladybug' 'cliff' 'black widow' 'apron' 'lemon' 'Christmas stocking' 'poncho' 'bighorn' 'American lobster' 'kimono'],57.80%,True,100,25,10,0.00100,0.00,32x32x3
random/202,['Chihuahua' 'pretzel' 'reel' 'black widow' 'cannon' 'trilobite' 'fly' 'poncho' 'oboe' 'basketball'],45.20%,False,100,25,10,0.00100,0.00,32x32x3
random/202,['Chihuahua' 'pretzel' 'reel' 'black widow' 'cannon' 'trilobite' 'fly' 'poncho' 'oboe' 'basketball'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
random/203,['snorkel' 'grasshopper' 'orangutan' 'jellyfish' 'go-kart' 'refrigerator' 'ice lolly' 'parking meter' 'sombrero' 'Chihuahua'],50.40%,False,100,25,10,0.00100,0.00,32x32x3
random/203,['snorkel' 'grasshopper' 'orangutan' 'jellyfish' 'go-kart' 'refrigerator' 'ice lolly' 'parking meter' 'sombrero' 'Chihuahua'],51.20%,True,100,25,10,0.00100,0.00,32x32x3
random/204,['fly' 'potpie' 'remote control' 'teapot' 'goose' 'cliff' 'gondola' 'moving van' 'lampshade' 'ice cream'],51.80%,False,100,25,10,0.00100,0.00,32x32x3
random/204,['fly' 'potpie' 'remote control' 'teapot' 'goose' 'cliff' 'gondola' 'moving van' 'lampshade' 'ice cream'],55.40%,True,100,25,10,0.00100,0.00,32x32x3
random/205,['lakeside' 'teddy' 'boa constrictor' 'sea slug' 'syringe' 'fly' 'banana' 'desk' 'plunger' 'tractor'],46.60%,False,100,25,10,0.00100,0.00,32x32x3
random/205,['lakeside' 'teddy' 'boa constrictor' 'sea slug' 'syringe' 'fly' 'banana' 'desk' 'plunger' 'tractor'],49.80%,True,100,25,10,0.00100,0.00,32x32x3
random/206,"['oboe' 'cliff' ""potter's wheel"" 'desk' 'bighorn' 'German shepherd' 'poncho' 'water tower' 'school bus' 'confectionery']",49.80%,False,100,25,10,0.00100,0.00,32x32x3
random/206,"['oboe' 'cliff' ""potter's wheel"" 'desk' 'bighorn' 'German shepherd' 'poncho' 'water tower' 'school bus' 'confectionery']",53.80%,True,100,25,10,0.00100,0.00,32x32x3
random/207,['cockroach' 'bikini' 'altar' 'spider web' 'crane' 'cash machine' 'bell pepper' 'ladybug' 'meat loaf' 'sulphur butterfly'],64.60%,False,100,25,10,0.00100,0.00,32x32x3
random/207,['cockroach' 'bikini' 'altar' 'spider web' 'crane' 'cash machine' 'bell pepper' 'ladybug' 'meat loaf' 'sulphur butterfly'],61.80%,True,100,25,10,0.00100,0.00,32x32x3
random/208,['lawn mower' 'standard poodle' 'sunglasses' 'cash machine' 'koala' 'trolleybus' 'suspension bridge' 'trilobite' 'birdhouse' 'punching bag'],50.00%,False,100,25,10,0.00100,0.00,32x32x3
random/208,['lawn mower' 'standard poodle' 'sunglasses' 'cash machine' 'koala' 'trolleybus' 'suspension bridge' 'trilobite' 'birdhouse' 'punching bag'],52.00%,True,100,25,10,0.00100,0.00,32x32x3
random/209,['altar' 'trilobite' 'dragonfly' 'wooden spoon' 'ice lolly' 'bow tie' 'pomegranate' 'hog' 'bucket' 'punching bag'],46.00%,False,100,25,10,0.00100,0.00,32x32x3
random/209,['altar' 'trilobite' 'dragonfly' 'wooden spoon' 'ice lolly' 'bow tie' 'pomegranate' 'hog' 'bucket' 'punching bag'],46.40%,True,100,25,10,0.00100,0.00,32x32x3
random/210,['dumbbell' 'guinea pig' 'bikini' 'frying pan' 'gazelle' 'scoreboard' 'pop bottle' 'punching bag' 'tabby' 'parking meter'],44.20%,False,100,25,10,0.00100,0.00,32x32x3
random/210,['dumbbell' 'guinea pig' 'bikini' 'frying pan' 'gazelle' 'scoreboard' 'pop bottle' 'punching bag' 'tabby' 'parking meter'],45.00%,True,100,25,10,0.00100,0.00,32x32x3
random/211,['thatch' 'plate' 'barn' 'fly' 'flagpole' 'barrel' 'Egyptian cat' 'potpie' 'magnetic compass' 'go-kart'],54.00%,False,100,25,10,0.00100,0.00,32x32x3
random/211,['thatch' 'plate' 'barn' 'fly' 'flagpole' 'barrel' 'Egyptian cat' 'potpie' 'magnetic compass' 'go-kart'],54.00%,True,100,25,10,0.00100,0.00,32x32x3
random/212,['Egyptian cat' 'sulphur butterfly' 'dragonfly' 'bow tie' 'confectionery' 'acorn' 'fur coat' 'sea slug' 'convertible' 'remote control'],55.80%,False,100,25,10,0.00100,0.00,32x32x3
random/212,['Egyptian cat' 'sulphur butterfly' 'dragonfly' 'bow tie' 'confectionery' 'acorn' 'fur coat' 'sea slug' 'convertible' 'remote control'],57.00%,True,100,25,10,0.00100,0.00,32x32x3
random/213,['acorn' 'cardigan' 'German shepherd' 'torch' 'bison' 'water tower' 'tailed frog' 'jellyfish' 'water jug' 'rocking chair'],60.00%,False,100,25,10,0.00100,0.00,32x32x3
random/213,['acorn' 'cardigan' 'German shepherd' 'torch' 'bison' 'water tower' 'tailed frog' 'jellyfish' 'water jug' 'rocking chair'],55.80%,True,100,25,10,0.00100,0.00,32x32x3
random/214,['beer bottle' 'koala' 'bighorn' 'dragonfly' 'gazelle' 'snail' 'oboe' 'butcher shop' 'albatross' 'neck brace'],52.80%,False,100,25,10,0.00100,0.00,32x32x3
random/214,['beer bottle' 'koala' 'bighorn' 'dragonfly' 'gazelle' 'snail' 'oboe' 'butcher shop' 'albatross' 'neck brace'],46.40%,True,100,25,10,0.00100,0.00,32x32x3
random/215,['plate' 'pizza' 'desk' 'potpie' 'space heater' 'parking meter' 'ox' 'candle' 'dining table' 'water tower'],55.40%,False,100,25,10,0.00100,0.00,32x32x3
random/215,['plate' 'pizza' 'desk' 'potpie' 'space heater' 'parking meter' 'ox' 'candle' 'dining table' 'water tower'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/216,['ice lolly' 'refrigerator' 'jellyfish' 'ox' 'dam' 'cauliflower' 'African elephant' 'lampshade' 'tractor' 'gondola'],54.60%,False,100,25,10,0.00100,0.00,32x32x3
random/216,['ice lolly' 'refrigerator' 'jellyfish' 'ox' 'dam' 'cauliflower' 'African elephant' 'lampshade' 'tractor' 'gondola'],56.60%,True,100,25,10,0.00100,0.00,32x32x3
random/217,['mantis' 'black widow' 'go-kart' 'frying pan' 'lakeside' 'computer keyboard' 'sea cucumber' 'tailed frog' 'umbrella' 'magnetic compass'],50.60%,False,100,25,10,0.00100,0.00,32x32x3
random/217,['mantis' 'black widow' 'go-kart' 'frying pan' 'lakeside' 'computer keyboard' 'sea cucumber' 'tailed frog' 'umbrella' 'magnetic compass'],53.60%,True,100,25,10,0.00100,0.00,32x32x3
random/218,['tarantula' 'backpack' 'alp' 'pizza' 'plate' 'bee' 'lakeside' 'academic gown' 'bannister' 'basketball'],57.20%,False,100,25,10,0.00100,0.00,32x32x3
random/218,['tarantula' 'backpack' 'alp' 'pizza' 'plate' 'bee' 'lakeside' 'academic gown' 'bannister' 'basketball'],59.40%,True,100,25,10,0.00100,0.00,32x32x3
random/219,['neck brace' 'moving van' 'Labrador retriever' 'lifeboat' 'ice cream' 'chest' 'broom' 'pill bottle' 'nail' 'lawn mower'],43.80%,False,100,25,10,0.00100,0.00,32x32x3
random/219,['neck brace' 'moving van' 'Labrador retriever' 'lifeboat' 'ice cream' 'chest' 'broom' 'pill bottle' 'nail' 'lawn mower'],52.40%,True,100,25,10,0.00100,0.00,32x32x3
SET,CLASSES,ACCURACY,NORMALIZE,BATCH_SIZE,EPOCHS,# CLASSES,LEARNING RATE,WEIGHT DECAY,IMAGE SIZE
random/220,['grasshopper' 'walking stick' 'snorkel' 'backpack' 'guinea pig' 'barrel' 'obelisk' 'black stork' 'centipede' 'pill bottle'],54.40%,False,100,25,10,0.00100,0.00,32x32x3
random/220,['grasshopper' 'walking stick' 'snorkel' 'backpack' 'guinea pig' 'barrel' 'obelisk' 'black stork' 'centipede' 'pill bottle'],56.20%,True,100,25,10,0.00100,0.00,32x32x3
random/221,['lesser panda' 'military uniform' 'tabby' 'cash machine' 'kimono' 'king penguin' 'computer keyboard' 'candle' 'sea cucumber' 'rocking chair'],46.80%,False,100,25,10,0.00100,0.00,32x32x3
random/221,['lesser panda' 'military uniform' 'tabby' 'cash machine' 'kimono' 'king penguin' 'computer keyboard' 'candle' 'sea cucumber' 'rocking chair'],46.60%,True,100,25,10,0.00100,0.00,32x32x3
random/222,['sombrero' 'trolleybus' 'albatross' 'cockroach' 'butcher shop' 'convertible' 'meat loaf' 'space heater' 'sulphur butterfly' 'limousine'],62.00%,False,100,25,10,0.00100,0.00,32x32x3
random/222,['sombrero' 'trolleybus' 'albatross' 'cockroach' 'butcher shop' 'convertible' 'meat loaf' 'space heater' 'sulphur butterfly' 'limousine'],61.80%,True,100,25,10,0.00100,0.00,32x32x3
random/223,['seashore' 'bucket' 'desk' 'cliff dwelling' 'suspension bridge' 'broom' 'steel arch bridge' 'viaduct' 'Persian cat' 'refrigerator'],41.40%,False,100,25,10,0.00100,0.00,32x32x3
random/223,['seashore' 'bucket' 'desk' 'cliff dwelling' 'suspension bridge' 'broom' 'steel arch bridge' 'viaduct' 'Persian cat' 'refrigerator'],44.20%,True,100,25,10,0.00100,0.00,32x32x3
random/224,['orange' 'miniskirt' 'tractor' 'goldfish' 'triumphal arch' 'dining table' 'kimono' 'comic book' 'grasshopper' 'iPod'],57.00%,False,100,25,10,0.00100,0.00,32x32x3
random/224,['orange' 'miniskirt' 'tractor' 'goldfish' 'triumphal arch' 'dining table' 'kimono' 'comic book' 'grasshopper' 'iPod'],62.60%,True,100,25,10,0.00100,0.00,32x32x3
random/225,['gazelle' 'butcher shop' 'spider web' 'dugong' 'gasmask' 'fur coat' 'altar' 'thatch' 'bucket' 'lifeboat'],59.00%,False,100,25,10,0.00100,0.00,32x32x3
random/225,['gazelle' 'butcher shop' 'spider web' 'dugong' 'gasmask' 'fur coat' 'altar' 'thatch' 'bucket' 'lifeboat'],62.80%,True,100,25,10,0.00100,0.00,32x32x3
random/226,['wooden spoon' 'stopwatch' 'Chihuahua' 'teddy' 'crane' 'ladybug' 'bullet train' 'wok' 'steel arch bridge' 'nail'],47.80%,False,100,25,10,0.00100,0.00,32x32x3
random/226,['wooden spoon' 'stopwatch' 'Chihuahua' 'teddy' 'crane' 'ladybug' 'bullet train' 'wok' 'steel arch bridge' 'nail'],46.80%,True,100,25,10,0.00100,0.00,32x32x3
